218|12/09/2022|51461|475.65|1985645229|94447.22|0.3663|34591.8071651|0.3571|A|SUCCESS: INSERTED IN IndexWeightage
226|12/09/2022|22115|157.75|398477530|6285.98|0.6216|3907.1126475|0.0308|A|SUCCESS: INSERTED IN IndexWeightage
227|12/09/2022|20559|1768.45|658315426|116419.79|0.5702|66380.3969735|0.8247|A|SUCCESS: INSERTED IN IndexWeightage
227|12/09/2022|22115|1768.45|658315426|116419.79|0.5702|66380.3969735|0.5226|A|SUCCESS: INSERTED IN IndexWeightage
227|12/09/2022|27176|1768.45|658315426|116419.79|0.5702|66380.3969735|0.6853|A|SUCCESS: INSERTED IN IndexWeightage
227|12/09/2022|28203|1768.45|658315426|116419.79|0.5702|66380.3969735|2.8878|A|SUCCESS: INSERTED IN IndexWeightage
227|12/09/2022|41356|1768.45|658315426|116419.79|0.5702|66380.3969735|0.5885|A|SUCCESS: INSERTED IN IndexWeightage
227|12/09/2022|41383|1768.45|658315426|116419.79|0.5702|66380.3969735|3.0872|A|SUCCESS: INSERTED IN IndexWeightage
227|12/09/2022|44452|1768.45|658315426|116419.79|0.5702|66380.3969735|2.4583|A|SUCCESS: INSERTED IN IndexWeightage
227|12/09/2022|51461|1768.45|658315426|116419.79|0.5702|66380.3969735|0.6853|A|SUCCESS: INSERTED IN IndexWeightage
227|12/09/2022|72058|1768.45|658315426|116419.79|0.5702|66380.3969735|0.8247|A|SUCCESS: INSERTED IN IndexWeightage
230|12/09/2022|20559|2419|1815836429|439250.83|0.9986|438647.650247|5.4494|A|SUCCESS: INSERTED IN IndexWeightage
230|12/09/2022|22115|2419|1815836429|439250.83|0.9986|438647.650247|3.4532|A|SUCCESS: INSERTED IN IndexWeightage
230|12/09/2022|27176|2419|1815836429|439250.83|0.9986|438647.650247|4.5282|A|SUCCESS: INSERTED IN IndexWeightage
230|12/09/2022|33917|2419|1815836429|439250.83|0.9986|438647.650247|8.6011|A|SUCCESS: INSERTED IN IndexWeightage
230|12/09/2022|41356|2419|1815836429|439250.83|0.9986|438647.650247|3.8888|A|SUCCESS: INSERTED IN IndexWeightage
230|12/09/2022|41384|2419|1815836429|439250.83|0.9986|438647.650247|14.3046|A|SUCCESS: INSERTED IN IndexWeightage
